,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
329,400,no_priors,no_fit,char,40,SNJ,28,3,0.894
330,400,no_priors,no_fit,char,40,SNJ,28,4,0.617
331,400,no_priors,no_fit,char,40,SNJ,28,5,0.932
332,400,no_priors,no_fit,char,40,SNJ,28,6,0.818
333,400,no_priors,no_fit,char,40,SNJ,28,7,0.897
334,400,no_priors,no_fit,char,40,SNJ,28,8,0.822
335,400,no_priors,no_fit,char,40,SNJ,28,9,0.828
336,400,no_priors,no_fit,char,40,SNJ,28,10,0.88
337,400,no_priors,no_fit,char,40,SNJ,29,0,1.0
338,400,no_priors,no_fit,char,40,SNJ,29,1,0.487
339,400,no_priors,no_fit,char,40,SNJ,29,2,0.817
340,400,no_priors,no_fit,char,40,SNJ,29,3,0.998
341,400,no_priors,no_fit,char,40,SNJ,29,4,0.742
342,400,no_priors,no_fit,char,40,SNJ,29,5,0.821
343,400,no_priors,no_fit,char,40,SNJ,29,6,0.964
344,400,no_priors,no_fit,char,40,SNJ,29,7,0.992
345,400,no_priors,no_fit,char,40,SNJ,29,8,0.817
346,400,no_priors,no_fit,char,40,SNJ,29,9,0.742
347,400,no_priors,no_fit,char,40,SNJ,29,10,0.811
348,400,no_priors,no_fit,char,40,SNJ,29,11,0.588
349,400,no_priors,no_fit,char,40,SNJ,30,0,0.641
350,400,no_priors,no_fit,char,40,SNJ,30,1,1.0
351,400,no_priors,no_fit,char,40,SNJ,30,2,1.0
352,400,no_priors,no_fit,char,40,SNJ,30,3,0.996
353,400,no_priors,no_fit,char,40,SNJ,30,4,0.834
354,400,no_priors,no_fit,char,40,SNJ,30,5,0.949
355,400,no_priors,no_fit,char,40,SNJ,30,6,0.958
356,400,no_priors,no_fit,char,40,SNJ,30,7,0.632
357,400,no_priors,no_fit,char,40,SNJ,30,8,0.949
358,400,no_priors,no_fit,char,40,SNJ,30,9,0.798
359,400,no_priors,no_fit,char,40,SNJ,30,10,0.703
360,400,no_priors,no_fit,char,40,SNJ,30,11,0.661
361,400,no_priors,no_fit,char,40,SNJ,30,12,0.867
362,400,no_priors,no_fit,char,40,SNJ,30,13,0.83
363,400,no_priors,no_fit,char,40,SNJ,30,14,0.641
364,400,no_priors,no_fit,char,40,SNJ,31,0,1.0
365,400,no_priors,no_fit,char,40,SNJ,31,1,0.69
