,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
342,400,no_priors,no_fit,char,40,SNJ,27,7,0.731
343,400,no_priors,no_fit,char,40,SNJ,27,8,0.575
344,400,no_priors,no_fit,char,40,SNJ,27,9,0.591
345,400,no_priors,no_fit,char,40,SNJ,27,10,0.432
346,400,no_priors,no_fit,char,40,SNJ,27,11,0.424
347,400,no_priors,no_fit,char,40,SNJ,28,0,0.736
348,400,no_priors,no_fit,char,40,SNJ,28,1,0.907
349,400,no_priors,no_fit,char,40,SNJ,28,2,0.644
350,400,no_priors,no_fit,char,40,SNJ,28,3,0.688
351,400,no_priors,no_fit,char,40,SNJ,28,4,0.4
352,400,no_priors,no_fit,char,40,SNJ,28,5,0.687
353,400,no_priors,no_fit,char,40,SNJ,28,6,0.532
354,400,no_priors,no_fit,char,40,SNJ,28,7,0.564
355,400,no_priors,no_fit,char,40,SNJ,28,8,0.716
356,400,no_priors,no_fit,char,40,SNJ,28,9,0.627
357,400,no_priors,no_fit,char,40,SNJ,28,10,0.409
358,400,no_priors,no_fit,char,40,SNJ,28,11,0.69
359,400,no_priors,no_fit,char,40,SNJ,29,0,0.629
360,400,no_priors,no_fit,char,40,SNJ,29,1,0.556
361,400,no_priors,no_fit,char,40,SNJ,29,2,0.966
362,400,no_priors,no_fit,char,40,SNJ,29,3,0.612
363,400,no_priors,no_fit,char,40,SNJ,29,4,0.658
364,400,no_priors,no_fit,char,40,SNJ,29,5,0.698
365,400,no_priors,no_fit,char,40,SNJ,29,6,0.483
366,400,no_priors,no_fit,char,40,SNJ,29,7,0.311
367,400,no_priors,no_fit,char,40,SNJ,29,8,0.591
368,400,no_priors,no_fit,char,40,SNJ,29,9,0.466
369,400,no_priors,no_fit,char,40,SNJ,29,10,0.43
370,400,no_priors,no_fit,char,40,SNJ,29,11,0.563
371,400,no_priors,no_fit,char,40,SNJ,29,12,0.418
372,400,no_priors,no_fit,char,40,SNJ,29,13,0.491
373,400,no_priors,no_fit,char,40,SNJ,30,0,0.615
374,400,no_priors,no_fit,char,40,SNJ,30,1,0.814
375,400,no_priors,no_fit,char,40,SNJ,30,2,0.653
376,400,no_priors,no_fit,char,40,SNJ,30,3,0.965
377,400,no_priors,no_fit,char,40,SNJ,30,4,0.671
378,400,no_priors,no_fit,char,40,SNJ,30,5,0.939
379,400,no_priors,no_fit,char,40,SNJ,30,6,0.51
380,400,no_priors,no_fit,char,40,SNJ,30,7,0.545
381,400,no_priors,no_fit,char,40,SNJ,30,8,0.425
382,400,no_priors,no_fit,char,40,SNJ,30,9,0.434
383,400,no_priors,no_fit,char,40,SNJ,30,10,0.674
