,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
396,400,no_priors,no_fit,char,40,SNJ,31,9,0.133
397,400,no_priors,no_fit,char,40,SNJ,31,10,0.176
398,400,no_priors,no_fit,char,40,SNJ,31,11,0.33
399,400,no_priors,no_fit,char,40,SNJ,31,12,0.274
400,400,no_priors,no_fit,char,40,SNJ,31,13,0.191
401,400,no_priors,no_fit,char,40,SNJ,32,0,0.161
402,400,no_priors,no_fit,char,40,SNJ,32,1,0.159
403,400,no_priors,no_fit,char,40,SNJ,32,2,0.154
404,400,no_priors,no_fit,char,40,SNJ,32,3,0.156
405,400,no_priors,no_fit,char,40,SNJ,32,4,0.13
406,400,no_priors,no_fit,char,40,SNJ,32,5,0.13
407,400,no_priors,no_fit,char,40,SNJ,32,6,0.206
408,400,no_priors,no_fit,char,40,SNJ,32,7,0.139
409,400,no_priors,no_fit,char,40,SNJ,32,8,0.165
410,400,no_priors,no_fit,char,40,SNJ,32,9,0.13
411,400,no_priors,no_fit,char,40,SNJ,32,10,0.113
412,400,no_priors,no_fit,char,40,SNJ,32,11,0.184
413,400,no_priors,no_fit,char,40,SNJ,32,12,0.221
414,400,no_priors,no_fit,char,40,SNJ,33,0,0.283
415,400,no_priors,no_fit,char,40,SNJ,33,1,0.265
416,400,no_priors,no_fit,char,40,SNJ,33,2,0.295
417,400,no_priors,no_fit,char,40,SNJ,33,3,0.289
418,400,no_priors,no_fit,char,40,SNJ,33,4,0.285
419,400,no_priors,no_fit,char,40,SNJ,33,5,0.311
420,400,no_priors,no_fit,char,40,SNJ,33,6,0.321
421,400,no_priors,no_fit,char,40,SNJ,33,7,0.302
422,400,no_priors,no_fit,char,40,SNJ,33,8,0.284
423,400,no_priors,no_fit,char,40,SNJ,33,9,0.302
424,400,no_priors,no_fit,char,40,SNJ,33,10,0.375
425,400,no_priors,no_fit,char,40,SNJ,33,11,0.279
426,400,no_priors,no_fit,char,40,SNJ,33,12,0.301
427,400,no_priors,no_fit,char,40,SNJ,34,0,0.268
428,400,no_priors,no_fit,char,40,SNJ,34,1,0.278
