,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
444,400,no_priors,no_fit,char,40,SNJ,35,4,0.942
445,400,no_priors,no_fit,char,40,SNJ,35,5,0.307
446,400,no_priors,no_fit,char,40,SNJ,35,6,0.412
447,400,no_priors,no_fit,char,40,SNJ,35,7,0.669
448,400,no_priors,no_fit,char,40,SNJ,35,8,0.721
449,400,no_priors,no_fit,char,40,SNJ,35,9,0.669
450,400,no_priors,no_fit,char,40,SNJ,35,10,0.853
451,400,no_priors,no_fit,char,40,SNJ,35,11,0.605
452,400,no_priors,no_fit,char,40,SNJ,35,12,0.581
453,400,no_priors,no_fit,char,40,SNJ,36,0,1.0
454,400,no_priors,no_fit,char,40,SNJ,36,1,0.604
455,400,no_priors,no_fit,char,40,SNJ,36,2,0.69
456,400,no_priors,no_fit,char,40,SNJ,36,3,0.779
457,400,no_priors,no_fit,char,40,SNJ,36,4,0.653
458,400,no_priors,no_fit,char,40,SNJ,36,5,0.835
459,400,no_priors,no_fit,char,40,SNJ,36,6,0.637
460,400,no_priors,no_fit,char,40,SNJ,36,7,0.639
461,400,no_priors,no_fit,char,40,SNJ,36,8,0.67
462,400,no_priors,no_fit,char,40,SNJ,36,9,0.707
463,400,no_priors,no_fit,char,40,SNJ,36,10,0.789
464,400,no_priors,no_fit,char,40,SNJ,36,11,0.772
465,400,no_priors,no_fit,char,40,SNJ,37,0,1.0
466,400,no_priors,no_fit,char,40,SNJ,37,1,0.929
467,400,no_priors,no_fit,char,40,SNJ,37,2,0.592
468,400,no_priors,no_fit,char,40,SNJ,37,3,0.97
469,400,no_priors,no_fit,char,40,SNJ,37,4,0.706
470,400,no_priors,no_fit,char,40,SNJ,37,5,0.65
471,400,no_priors,no_fit,char,40,SNJ,37,6,0.84
472,400,no_priors,no_fit,char,40,SNJ,37,7,0.619
473,400,no_priors,no_fit,char,40,SNJ,37,8,0.706
474,400,no_priors,no_fit,char,40,SNJ,37,9,0.706
475,400,no_priors,no_fit,char,40,SNJ,37,10,0.722
476,400,no_priors,no_fit,char,40,SNJ,37,11,0.829
477,400,no_priors,no_fit,char,40,SNJ,38,0,0.947
478,400,no_priors,no_fit,char,40,SNJ,38,1,0.939
479,400,no_priors,no_fit,char,40,SNJ,38,2,0.999
480,400,no_priors,no_fit,char,40,SNJ,38,3,0.557
481,400,no_priors,no_fit,char,40,SNJ,38,4,0.46
482,400,no_priors,no_fit,char,40,SNJ,38,5,0.68
483,400,no_priors,no_fit,char,40,SNJ,38,6,0.635
484,400,no_priors,no_fit,char,40,SNJ,38,7,0.892
485,400,no_priors,no_fit,char,40,SNJ,38,8,0.576
486,400,no_priors,no_fit,char,40,SNJ,38,9,0.8
487,400,no_priors,no_fit,char,40,SNJ,38,10,0.894
488,400,no_priors,no_fit,char,40,SNJ,38,11,0.756
489,400,no_priors,no_fit,char,40,SNJ,38,12,0.896
490,400,no_priors,no_fit,char,40,SNJ,39,0,1.0
491,400,no_priors,no_fit,char,40,SNJ,39,1,1.0
492,400,no_priors,no_fit,char,40,SNJ,39,2,0.662
493,400,no_priors,no_fit,char,40,SNJ,39,3,0.627
494,400,no_priors,no_fit,char,40,SNJ,39,4,0.823
495,400,no_priors,no_fit,char,40,SNJ,39,5,0.765
496,400,no_priors,no_fit,char,40,SNJ,39,6,0.799
497,400,no_priors,no_fit,char,40,SNJ,39,7,0.837
498,400,no_priors,no_fit,char,40,SNJ,39,8,0.669
499,400,no_priors,no_fit,char,40,SNJ,39,9,0.658
500,400,no_priors,no_fit,char,40,SNJ,39,10,0.86
501,400,no_priors,no_fit,char,40,SNJ,40,0,1.0
502,400,no_priors,no_fit,char,40,SNJ,40,1,0.509
503,400,no_priors,no_fit,char,40,SNJ,40,2,0.489
504,400,no_priors,no_fit,char,40,SNJ,40,3,0.703
505,400,no_priors,no_fit,char,40,SNJ,40,4,0.663
506,400,no_priors,no_fit,char,40,SNJ,40,5,0.667
507,400,no_priors,no_fit,char,40,SNJ,40,6,0.747
508,400,no_priors,no_fit,char,40,SNJ,40,7,0.748
509,400,no_priors,no_fit,char,40,SNJ,40,8,0.654
510,400,no_priors,no_fit,char,40,SNJ,40,9,0.568
511,400,no_priors,no_fit,char,40,SNJ,40,10,0.569
512,400,no_priors,no_fit,char,40,SNJ,40,11,0.673
513,400,no_priors,no_fit,char,40,SNJ,41,0,1.0
514,400,no_priors,no_fit,char,40,SNJ,41,1,1.0
515,400,no_priors,no_fit,char,40,SNJ,41,2,0.565
516,400,no_priors,no_fit,char,40,SNJ,41,3,0.799
517,400,no_priors,no_fit,char,40,SNJ,41,4,0.788
518,400,no_priors,no_fit,char,40,SNJ,41,5,0.816
519,400,no_priors,no_fit,char,40,SNJ,41,6,0.561
520,400,no_priors,no_fit,char,40,SNJ,41,7,0.757
521,400,no_priors,no_fit,char,40,SNJ,41,8,0.86
522,400,no_priors,no_fit,char,40,SNJ,41,9,0.786
523,400,no_priors,no_fit,char,40,SNJ,41,10,0.803
524,400,no_priors,no_fit,char,40,SNJ,41,11,0.886
525,400,no_priors,no_fit,char,40,SNJ,41,12,0.626
526,400,no_priors,no_fit,char,40,SNJ,42,0,0.686
527,400,no_priors,no_fit,char,40,SNJ,42,1,1.0
528,400,no_priors,no_fit,char,40,SNJ,42,2,0.917
529,400,no_priors,no_fit,char,40,SNJ,42,3,0.633
530,400,no_priors,no_fit,char,40,SNJ,42,4,0.67
531,400,no_priors,no_fit,char,40,SNJ,42,5,0.49
532,400,no_priors,no_fit,char,40,SNJ,42,6,0.502
533,400,no_priors,no_fit,char,40,SNJ,42,7,0.599
534,400,no_priors,no_fit,char,40,SNJ,42,8,0.424
535,400,no_priors,no_fit,char,40,SNJ,42,9,0.719
536,400,no_priors,no_fit,char,40,SNJ,42,10,0.649
537,400,no_priors,no_fit,char,40,SNJ,42,11,0.762
538,400,no_priors,no_fit,char,40,SNJ,42,12,0.669
539,400,no_priors,no_fit,char,40,SNJ,43,0,1.0
540,400,no_priors,no_fit,char,40,SNJ,43,1,1.0
541,400,no_priors,no_fit,char,40,SNJ,43,2,0.688
542,400,no_priors,no_fit,char,40,SNJ,43,3,0.621
543,400,no_priors,no_fit,char,40,SNJ,43,4,0.322
544,400,no_priors,no_fit,char,40,SNJ,43,5,0.366
545,400,no_priors,no_fit,char,40,SNJ,43,6,0.56
546,400,no_priors,no_fit,char,40,SNJ,43,7,0.711
547,400,no_priors,no_fit,char,40,SNJ,43,8,0.738
548,400,no_priors,no_fit,char,40,SNJ,43,9,0.715
549,400,no_priors,no_fit,char,40,SNJ,43,10,0.711
550,400,no_priors,no_fit,char,40,SNJ,43,11,0.819
551,400,no_priors,no_fit,char,40,SNJ,44,0,0.446
552,400,no_priors,no_fit,char,40,SNJ,44,1,0.935
553,400,no_priors,no_fit,char,40,SNJ,44,2,0.891
554,400,no_priors,no_fit,char,40,SNJ,44,3,0.591
555,400,no_priors,no_fit,char,40,SNJ,44,4,0.815
556,400,no_priors,no_fit,char,40,SNJ,44,5,0.737
557,400,no_priors,no_fit,char,40,SNJ,44,6,0.53
558,400,no_priors,no_fit,char,40,SNJ,44,7,0.775
559,400,no_priors,no_fit,char,40,SNJ,44,8,0.596
560,400,no_priors,no_fit,char,40,SNJ,44,9,0.69
561,400,no_priors,no_fit,char,40,SNJ,44,10,0.58
562,400,no_priors,no_fit,char,40,SNJ,45,0,0.512
563,400,no_priors,no_fit,char,40,SNJ,45,1,0.744
564,400,no_priors,no_fit,char,40,SNJ,45,2,0.853
565,400,no_priors,no_fit,char,40,SNJ,45,3,0.674
566,400,no_priors,no_fit,char,40,SNJ,45,4,0.943
567,400,no_priors,no_fit,char,40,SNJ,45,5,0.563
568,400,no_priors,no_fit,char,40,SNJ,45,6,0.683
569,400,no_priors,no_fit,char,40,SNJ,45,7,0.653
570,400,no_priors,no_fit,char,40,SNJ,45,8,0.611
571,400,no_priors,no_fit,char,40,SNJ,45,9,0.799
572,400,no_priors,no_fit,char,40,SNJ,45,10,0.538
573,400,no_priors,no_fit,char,40,SNJ,45,11,0.793
574,400,no_priors,no_fit,char,40,SNJ,45,12,0.688
575,400,no_priors,no_fit,char,40,SNJ,46,0,0.755
576,400,no_priors,no_fit,char,40,SNJ,46,1,0.929
577,400,no_priors,no_fit,char,40,SNJ,46,2,0.804
578,400,no_priors,no_fit,char,40,SNJ,46,3,0.487
579,400,no_priors,no_fit,char,40,SNJ,46,4,0.635
580,400,no_priors,no_fit,char,40,SNJ,46,5,0.816
581,400,no_priors,no_fit,char,40,SNJ,46,6,0.796
582,400,no_priors,no_fit,char,40,SNJ,46,7,0.693
583,400,no_priors,no_fit,char,40,SNJ,46,8,0.92
584,400,no_priors,no_fit,char,40,SNJ,46,9,0.816
585,400,no_priors,no_fit,char,40,SNJ,46,10,0.775
586,400,no_priors,no_fit,char,40,SNJ,46,11,0.784
587,400,no_priors,no_fit,char,40,SNJ,47,0,1.0
588,400,no_priors,no_fit,char,40,SNJ,47,1,0.611
589,400,no_priors,no_fit,char,40,SNJ,47,2,0.448
590,400,no_priors,no_fit,char,40,SNJ,47,3,0.419
591,400,no_priors,no_fit,char,40,SNJ,47,4,0.413
592,400,no_priors,no_fit,char,40,SNJ,47,5,0.528
593,400,no_priors,no_fit,char,40,SNJ,47,6,0.71
594,400,no_priors,no_fit,char,40,SNJ,47,7,0.793
595,400,no_priors,no_fit,char,40,SNJ,47,8,0.759
596,400,no_priors,no_fit,char,40,SNJ,47,9,0.714
597,400,no_priors,no_fit,char,40,SNJ,47,10,0.565
598,400,no_priors,no_fit,char,40,SNJ,47,11,0.769
599,400,no_priors,no_fit,char,40,SNJ,47,12,0.762
600,400,no_priors,no_fit,char,40,SNJ,48,0,0.322
601,400,no_priors,no_fit,char,40,SNJ,48,1,0.424
602,400,no_priors,no_fit,char,40,SNJ,48,2,0.525
603,400,no_priors,no_fit,char,40,SNJ,48,3,0.698
604,400,no_priors,no_fit,char,40,SNJ,48,4,0.757
605,400,no_priors,no_fit,char,40,SNJ,48,5,0.987
606,400,no_priors,no_fit,char,40,SNJ,48,6,0.779
607,400,no_priors,no_fit,char,40,SNJ,48,7,0.974
608,400,no_priors,no_fit,char,40,SNJ,48,8,0.569
609,400,no_priors,no_fit,char,40,SNJ,48,9,0.656
610,400,no_priors,no_fit,char,40,SNJ,48,10,0.643
611,400,no_priors,no_fit,char,40,SNJ,48,11,0.552
612,400,no_priors,no_fit,char,40,SNJ,48,12,0.629
613,400,no_priors,no_fit,char,40,SNJ,49,0,0.491
614,400,no_priors,no_fit,char,40,SNJ,49,1,0.912
615,400,no_priors,no_fit,char,40,SNJ,49,2,0.832
616,400,no_priors,no_fit,char,40,SNJ,49,3,0.981
617,400,no_priors,no_fit,char,40,SNJ,49,4,0.844
618,400,no_priors,no_fit,char,40,SNJ,49,5,0.651
619,400,no_priors,no_fit,char,40,SNJ,49,6,0.914
620,400,no_priors,no_fit,char,40,SNJ,49,7,0.663
621,400,no_priors,no_fit,char,40,SNJ,49,8,0.813
622,400,no_priors,no_fit,char,40,SNJ,49,9,0.785
623,400,no_priors,no_fit,char,40,SNJ,49,10,0.852
624,400,no_priors,no_fit,char,40,SNJ,49,11,0.567
