,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
443,400,no_priors,no_fit,char,40,SNJ,35,3,0.227
444,400,no_priors,no_fit,char,40,SNJ,35,4,0.25
445,400,no_priors,no_fit,char,40,SNJ,35,5,0.442
446,400,no_priors,no_fit,char,40,SNJ,35,6,0.388
447,400,no_priors,no_fit,char,40,SNJ,35,7,0.396
448,400,no_priors,no_fit,char,40,SNJ,35,8,0.493
449,400,no_priors,no_fit,char,40,SNJ,35,9,0.623
450,400,no_priors,no_fit,char,40,SNJ,35,10,0.502
451,400,no_priors,no_fit,char,40,SNJ,35,11,0.467
452,400,no_priors,no_fit,char,40,SNJ,35,12,0.504
453,400,no_priors,no_fit,char,40,SNJ,36,0,0.549
454,400,no_priors,no_fit,char,40,SNJ,36,1,0.527
455,400,no_priors,no_fit,char,40,SNJ,36,2,0.261
456,400,no_priors,no_fit,char,40,SNJ,36,3,0.357
457,400,no_priors,no_fit,char,40,SNJ,36,4,0.482
458,400,no_priors,no_fit,char,40,SNJ,36,5,0.627
459,400,no_priors,no_fit,char,40,SNJ,36,6,0.454
460,400,no_priors,no_fit,char,40,SNJ,36,7,0.47
461,400,no_priors,no_fit,char,40,SNJ,36,8,0.303
462,400,no_priors,no_fit,char,40,SNJ,36,9,0.514
463,400,no_priors,no_fit,char,40,SNJ,36,10,0.405
464,400,no_priors,no_fit,char,40,SNJ,36,11,0.367
465,400,no_priors,no_fit,char,40,SNJ,37,0,0.22
466,400,no_priors,no_fit,char,40,SNJ,37,1,0.365
467,400,no_priors,no_fit,char,40,SNJ,37,2,0.395
468,400,no_priors,no_fit,char,40,SNJ,37,3,0.641
469,400,no_priors,no_fit,char,40,SNJ,37,4,0.455
470,400,no_priors,no_fit,char,40,SNJ,37,5,0.303
471,400,no_priors,no_fit,char,40,SNJ,37,6,0.407
472,400,no_priors,no_fit,char,40,SNJ,37,7,0.323
473,400,no_priors,no_fit,char,40,SNJ,37,8,0.385
474,400,no_priors,no_fit,char,40,SNJ,37,9,0.516
475,400,no_priors,no_fit,char,40,SNJ,37,10,0.294
476,400,no_priors,no_fit,char,40,SNJ,37,11,0.407
477,400,no_priors,no_fit,char,40,SNJ,38,0,0.241
478,400,no_priors,no_fit,char,40,SNJ,38,1,0.338
479,400,no_priors,no_fit,char,40,SNJ,38,2,0.222
480,400,no_priors,no_fit,char,40,SNJ,38,3,0.315
481,400,no_priors,no_fit,char,40,SNJ,38,4,0.415
482,400,no_priors,no_fit,char,40,SNJ,38,5,0.6
483,400,no_priors,no_fit,char,40,SNJ,38,6,0.533
484,400,no_priors,no_fit,char,40,SNJ,38,7,0.771
485,400,no_priors,no_fit,char,40,SNJ,38,8,0.491
486,400,no_priors,no_fit,char,40,SNJ,38,9,0.537
487,400,no_priors,no_fit,char,40,SNJ,38,10,0.391
488,400,no_priors,no_fit,char,40,SNJ,38,11,0.527
489,400,no_priors,no_fit,char,40,SNJ,38,12,0.637
490,400,no_priors,no_fit,char,40,SNJ,39,0,0.336
491,400,no_priors,no_fit,char,40,SNJ,39,1,0.424
492,400,no_priors,no_fit,char,40,SNJ,39,2,0.363
493,400,no_priors,no_fit,char,40,SNJ,39,3,0.349
494,400,no_priors,no_fit,char,40,SNJ,39,4,0.481
495,400,no_priors,no_fit,char,40,SNJ,39,5,0.602
496,400,no_priors,no_fit,char,40,SNJ,39,6,0.498
497,400,no_priors,no_fit,char,40,SNJ,39,7,0.542
498,400,no_priors,no_fit,char,40,SNJ,39,8,0.514
499,400,no_priors,no_fit,char,40,SNJ,39,9,0.277
500,400,no_priors,no_fit,char,40,SNJ,39,10,0.391
501,400,no_priors,no_fit,char,40,SNJ,40,0,0.234
502,400,no_priors,no_fit,char,40,SNJ,40,1,0.2
503,400,no_priors,no_fit,char,40,SNJ,40,2,0.384
504,400,no_priors,no_fit,char,40,SNJ,40,3,0.338
505,400,no_priors,no_fit,char,40,SNJ,40,4,0.657
506,400,no_priors,no_fit,char,40,SNJ,40,5,0.411
507,400,no_priors,no_fit,char,40,SNJ,40,6,0.683
508,400,no_priors,no_fit,char,40,SNJ,40,7,0.543
509,400,no_priors,no_fit,char,40,SNJ,40,8,0.39
510,400,no_priors,no_fit,char,40,SNJ,40,9,0.4
511,400,no_priors,no_fit,char,40,SNJ,40,10,0.42
512,400,no_priors,no_fit,char,40,SNJ,40,11,0.591
513,400,no_priors,no_fit,char,40,SNJ,41,0,0.374
514,400,no_priors,no_fit,char,40,SNJ,41,1,0.646
515,400,no_priors,no_fit,char,40,SNJ,41,2,0.27
516,400,no_priors,no_fit,char,40,SNJ,41,3,0.349
517,400,no_priors,no_fit,char,40,SNJ,41,4,0.435
518,400,no_priors,no_fit,char,40,SNJ,41,5,0.496
519,400,no_priors,no_fit,char,40,SNJ,41,6,0.387
520,400,no_priors,no_fit,char,40,SNJ,41,7,0.342
521,400,no_priors,no_fit,char,40,SNJ,41,8,0.442
522,400,no_priors,no_fit,char,40,SNJ,41,9,0.407
523,400,no_priors,no_fit,char,40,SNJ,41,10,0.486
524,400,no_priors,no_fit,char,40,SNJ,41,11,0.622
525,400,no_priors,no_fit,char,40,SNJ,41,12,0.322
526,400,no_priors,no_fit,char,40,SNJ,42,0,0.501
527,400,no_priors,no_fit,char,40,SNJ,42,1,0.398
528,400,no_priors,no_fit,char,40,SNJ,42,2,0.609
529,400,no_priors,no_fit,char,40,SNJ,42,3,0.337
530,400,no_priors,no_fit,char,40,SNJ,42,4,0.392
531,400,no_priors,no_fit,char,40,SNJ,42,5,0.548
532,400,no_priors,no_fit,char,40,SNJ,42,6,0.512
533,400,no_priors,no_fit,char,40,SNJ,42,7,0.398
534,400,no_priors,no_fit,char,40,SNJ,42,8,0.399
535,400,no_priors,no_fit,char,40,SNJ,42,9,0.572
536,400,no_priors,no_fit,char,40,SNJ,42,10,0.375
537,400,no_priors,no_fit,char,40,SNJ,42,11,0.4
538,400,no_priors,no_fit,char,40,SNJ,42,12,0.476
539,400,no_priors,no_fit,char,40,SNJ,43,0,0.64
540,400,no_priors,no_fit,char,40,SNJ,43,1,0.516
541,400,no_priors,no_fit,char,40,SNJ,43,2,0.315
542,400,no_priors,no_fit,char,40,SNJ,43,3,0.419
543,400,no_priors,no_fit,char,40,SNJ,43,4,0.374
544,400,no_priors,no_fit,char,40,SNJ,43,5,0.561
545,400,no_priors,no_fit,char,40,SNJ,43,6,0.564
546,400,no_priors,no_fit,char,40,SNJ,43,7,0.537
547,400,no_priors,no_fit,char,40,SNJ,43,8,0.6
548,400,no_priors,no_fit,char,40,SNJ,43,9,0.378
549,400,no_priors,no_fit,char,40,SNJ,43,10,0.473
550,400,no_priors,no_fit,char,40,SNJ,43,11,0.249
551,400,no_priors,no_fit,char,40,SNJ,44,0,0.252
552,400,no_priors,no_fit,char,40,SNJ,44,1,0.519
553,400,no_priors,no_fit,char,40,SNJ,44,2,0.825
554,400,no_priors,no_fit,char,40,SNJ,44,3,0.393
555,400,no_priors,no_fit,char,40,SNJ,44,4,0.466
556,400,no_priors,no_fit,char,40,SNJ,44,5,0.49
557,400,no_priors,no_fit,char,40,SNJ,44,6,0.398
558,400,no_priors,no_fit,char,40,SNJ,44,7,0.451
559,400,no_priors,no_fit,char,40,SNJ,44,8,0.324
560,400,no_priors,no_fit,char,40,SNJ,44,9,0.335
561,400,no_priors,no_fit,char,40,SNJ,44,10,0.547
562,400,no_priors,no_fit,char,40,SNJ,45,0,0.18
563,400,no_priors,no_fit,char,40,SNJ,45,1,0.238
564,400,no_priors,no_fit,char,40,SNJ,45,2,0.252
565,400,no_priors,no_fit,char,40,SNJ,45,3,0.351
566,400,no_priors,no_fit,char,40,SNJ,45,4,0.542
567,400,no_priors,no_fit,char,40,SNJ,45,5,0.379
568,400,no_priors,no_fit,char,40,SNJ,45,6,0.416
569,400,no_priors,no_fit,char,40,SNJ,45,7,0.258
570,400,no_priors,no_fit,char,40,SNJ,45,8,0.499
571,400,no_priors,no_fit,char,40,SNJ,45,9,0.426
572,400,no_priors,no_fit,char,40,SNJ,45,10,0.571
573,400,no_priors,no_fit,char,40,SNJ,45,11,0.345
574,400,no_priors,no_fit,char,40,SNJ,45,12,0.494
575,400,no_priors,no_fit,char,40,SNJ,46,0,0.375
576,400,no_priors,no_fit,char,40,SNJ,46,1,0.431
577,400,no_priors,no_fit,char,40,SNJ,46,2,0.538
578,400,no_priors,no_fit,char,40,SNJ,46,3,0.35
579,400,no_priors,no_fit,char,40,SNJ,46,4,0.448
580,400,no_priors,no_fit,char,40,SNJ,46,5,0.789
581,400,no_priors,no_fit,char,40,SNJ,46,6,0.58
582,400,no_priors,no_fit,char,40,SNJ,46,7,0.572
583,400,no_priors,no_fit,char,40,SNJ,46,8,0.444
584,400,no_priors,no_fit,char,40,SNJ,46,9,0.529
585,400,no_priors,no_fit,char,40,SNJ,46,10,0.548
586,400,no_priors,no_fit,char,40,SNJ,46,11,0.548
587,400,no_priors,no_fit,char,40,SNJ,47,0,0.935
588,400,no_priors,no_fit,char,40,SNJ,47,1,0.176
589,400,no_priors,no_fit,char,40,SNJ,47,2,0.231
590,400,no_priors,no_fit,char,40,SNJ,47,3,0.147
591,400,no_priors,no_fit,char,40,SNJ,47,4,0.249
592,400,no_priors,no_fit,char,40,SNJ,47,5,0.303
593,400,no_priors,no_fit,char,40,SNJ,47,6,0.447
594,400,no_priors,no_fit,char,40,SNJ,47,7,0.374
595,400,no_priors,no_fit,char,40,SNJ,47,8,0.504
596,400,no_priors,no_fit,char,40,SNJ,47,9,0.379
597,400,no_priors,no_fit,char,40,SNJ,47,10,0.341
598,400,no_priors,no_fit,char,40,SNJ,47,11,0.403
599,400,no_priors,no_fit,char,40,SNJ,47,12,0.337
600,400,no_priors,no_fit,char,40,SNJ,48,0,0.157
601,400,no_priors,no_fit,char,40,SNJ,48,1,0.187
602,400,no_priors,no_fit,char,40,SNJ,48,2,0.211
603,400,no_priors,no_fit,char,40,SNJ,48,3,0.256
604,400,no_priors,no_fit,char,40,SNJ,48,4,0.428
605,400,no_priors,no_fit,char,40,SNJ,48,5,0.375
606,400,no_priors,no_fit,char,40,SNJ,48,6,0.347
607,400,no_priors,no_fit,char,40,SNJ,48,7,0.61
608,400,no_priors,no_fit,char,40,SNJ,48,8,0.425
609,400,no_priors,no_fit,char,40,SNJ,48,9,0.451
610,400,no_priors,no_fit,char,40,SNJ,48,10,0.366
611,400,no_priors,no_fit,char,40,SNJ,48,11,0.414
612,400,no_priors,no_fit,char,40,SNJ,48,12,0.846
613,400,no_priors,no_fit,char,40,SNJ,49,0,0.777
614,400,no_priors,no_fit,char,40,SNJ,49,1,0.458
615,400,no_priors,no_fit,char,40,SNJ,49,2,0.53
616,400,no_priors,no_fit,char,40,SNJ,49,3,0.565
617,400,no_priors,no_fit,char,40,SNJ,49,4,0.425
618,400,no_priors,no_fit,char,40,SNJ,49,5,0.576
619,400,no_priors,no_fit,char,40,SNJ,49,6,0.499
620,400,no_priors,no_fit,char,40,SNJ,49,7,0.382
621,400,no_priors,no_fit,char,40,SNJ,49,8,0.498
622,400,no_priors,no_fit,char,40,SNJ,49,9,0.417
623,400,no_priors,no_fit,char,40,SNJ,49,10,0.47
624,400,no_priors,no_fit,char,40,SNJ,49,11,0.376
