,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
385,400,no_priors,no_fit,char,40,SNJ,30,12,0.546
386,400,no_priors,no_fit,char,40,SNJ,30,13,0.927
387,400,no_priors,no_fit,char,40,SNJ,31,0,0.715
388,400,no_priors,no_fit,char,40,SNJ,31,1,0.998
389,400,no_priors,no_fit,char,40,SNJ,31,2,1.0
390,400,no_priors,no_fit,char,40,SNJ,31,3,0.422
391,400,no_priors,no_fit,char,40,SNJ,31,4,0.648
392,400,no_priors,no_fit,char,40,SNJ,31,5,0.703
393,400,no_priors,no_fit,char,40,SNJ,31,6,0.983
394,400,no_priors,no_fit,char,40,SNJ,31,7,0.595
395,400,no_priors,no_fit,char,40,SNJ,31,8,0.712
396,400,no_priors,no_fit,char,40,SNJ,31,9,0.742
397,400,no_priors,no_fit,char,40,SNJ,31,10,0.791
398,400,no_priors,no_fit,char,40,SNJ,31,11,0.956
399,400,no_priors,no_fit,char,40,SNJ,31,12,0.788
400,400,no_priors,no_fit,char,40,SNJ,31,13,0.878
401,400,no_priors,no_fit,char,40,SNJ,32,0,0.644
402,400,no_priors,no_fit,char,40,SNJ,32,1,0.995
403,400,no_priors,no_fit,char,40,SNJ,32,2,0.676
404,400,no_priors,no_fit,char,40,SNJ,32,3,0.997
405,400,no_priors,no_fit,char,40,SNJ,32,4,0.996
406,400,no_priors,no_fit,char,40,SNJ,32,5,0.969
407,400,no_priors,no_fit,char,40,SNJ,32,6,0.631
408,400,no_priors,no_fit,char,40,SNJ,32,7,0.844
409,400,no_priors,no_fit,char,40,SNJ,32,8,0.913
410,400,no_priors,no_fit,char,40,SNJ,32,9,0.929
411,400,no_priors,no_fit,char,40,SNJ,32,10,0.959
412,400,no_priors,no_fit,char,40,SNJ,32,11,0.727
413,400,no_priors,no_fit,char,40,SNJ,32,12,1.0
414,400,no_priors,no_fit,char,40,SNJ,33,0,0.599
415,400,no_priors,no_fit,char,40,SNJ,33,1,1.0
416,400,no_priors,no_fit,char,40,SNJ,33,2,0.513
417,400,no_priors,no_fit,char,40,SNJ,33,3,0.526
418,400,no_priors,no_fit,char,40,SNJ,33,4,0.81
419,400,no_priors,no_fit,char,40,SNJ,33,5,0.963
420,400,no_priors,no_fit,char,40,SNJ,33,6,0.746
