,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
329,400,no_priors,no_fit,char,40,SNJ,26,5,0.916
330,400,no_priors,no_fit,char,40,SNJ,26,6,0.606
331,400,no_priors,no_fit,char,40,SNJ,26,7,0.764
332,400,no_priors,no_fit,char,40,SNJ,26,8,0.826
333,400,no_priors,no_fit,char,40,SNJ,26,9,0.625
334,400,no_priors,no_fit,char,40,SNJ,26,10,0.724
335,400,no_priors,no_fit,char,40,SNJ,27,0,1.0
336,400,no_priors,no_fit,char,40,SNJ,27,1,1.0
337,400,no_priors,no_fit,char,40,SNJ,27,2,0.947
338,400,no_priors,no_fit,char,40,SNJ,27,3,0.766
339,400,no_priors,no_fit,char,40,SNJ,27,4,0.977
340,400,no_priors,no_fit,char,40,SNJ,27,5,0.778
341,400,no_priors,no_fit,char,40,SNJ,27,6,0.957
342,400,no_priors,no_fit,char,40,SNJ,27,7,0.994
343,400,no_priors,no_fit,char,40,SNJ,27,8,0.947
344,400,no_priors,no_fit,char,40,SNJ,27,9,0.96
345,400,no_priors,no_fit,char,40,SNJ,27,10,0.657
346,400,no_priors,no_fit,char,40,SNJ,27,11,0.637
347,400,no_priors,no_fit,char,40,SNJ,28,0,1.0
348,400,no_priors,no_fit,char,40,SNJ,28,1,1.0
349,400,no_priors,no_fit,char,40,SNJ,28,2,0.981
350,400,no_priors,no_fit,char,40,SNJ,28,3,0.999
351,400,no_priors,no_fit,char,40,SNJ,28,4,0.386
352,400,no_priors,no_fit,char,40,SNJ,28,5,0.578
353,400,no_priors,no_fit,char,40,SNJ,28,6,0.737
354,400,no_priors,no_fit,char,40,SNJ,28,7,0.958
355,400,no_priors,no_fit,char,40,SNJ,28,8,0.806
356,400,no_priors,no_fit,char,40,SNJ,28,9,0.807
357,400,no_priors,no_fit,char,40,SNJ,28,10,0.773
358,400,no_priors,no_fit,char,40,SNJ,28,11,0.94
359,400,no_priors,no_fit,char,40,SNJ,29,0,1.0
360,400,no_priors,no_fit,char,40,SNJ,29,1,0.723
361,400,no_priors,no_fit,char,40,SNJ,29,2,1.0
362,400,no_priors,no_fit,char,40,SNJ,29,3,0.847
363,400,no_priors,no_fit,char,40,SNJ,29,4,0.934
