,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
287,400,no_priors,no_fit,char,40,SNJ,22,11,0.463
288,400,no_priors,no_fit,char,40,SNJ,22,12,0.475
289,400,no_priors,no_fit,char,40,SNJ,23,0,0.771
290,400,no_priors,no_fit,char,40,SNJ,23,1,0.589
291,400,no_priors,no_fit,char,40,SNJ,23,2,0.722
292,400,no_priors,no_fit,char,40,SNJ,23,3,0.805
293,400,no_priors,no_fit,char,40,SNJ,23,4,0.906
294,400,no_priors,no_fit,char,40,SNJ,23,5,0.532
295,400,no_priors,no_fit,char,40,SNJ,23,6,0.627
296,400,no_priors,no_fit,char,40,SNJ,23,7,0.356
297,400,no_priors,no_fit,char,40,SNJ,23,8,0.436
298,400,no_priors,no_fit,char,40,SNJ,23,9,0.538
299,400,no_priors,no_fit,char,40,SNJ,23,10,0.544
300,400,no_priors,no_fit,char,40,SNJ,24,0,0.502
301,400,no_priors,no_fit,char,40,SNJ,24,1,0.961
302,400,no_priors,no_fit,char,40,SNJ,24,2,0.954
303,400,no_priors,no_fit,char,40,SNJ,24,3,0.761
304,400,no_priors,no_fit,char,40,SNJ,24,4,0.48
305,400,no_priors,no_fit,char,40,SNJ,24,5,0.742
306,400,no_priors,no_fit,char,40,SNJ,24,6,0.98
307,400,no_priors,no_fit,char,40,SNJ,24,7,0.954
308,400,no_priors,no_fit,char,40,SNJ,24,8,0.401
309,400,no_priors,no_fit,char,40,SNJ,24,9,0.579
310,400,no_priors,no_fit,char,40,SNJ,24,10,0.669
311,400,no_priors,no_fit,char,40,SNJ,24,11,0.483
312,400,no_priors,no_fit,char,40,SNJ,24,12,0.509
313,400,no_priors,no_fit,char,40,SNJ,25,0,0.474
314,400,no_priors,no_fit,char,40,SNJ,25,1,0.34
315,400,no_priors,no_fit,char,40,SNJ,25,2,0.529
316,400,no_priors,no_fit,char,40,SNJ,25,3,0.449
317,400,no_priors,no_fit,char,40,SNJ,25,4,0.86
318,400,no_priors,no_fit,char,40,SNJ,25,5,0.887
319,400,no_priors,no_fit,char,40,SNJ,25,6,0.471
320,400,no_priors,no_fit,char,40,SNJ,25,7,0.642
321,400,no_priors,no_fit,char,40,SNJ,25,8,0.584
322,400,no_priors,no_fit,char,40,SNJ,25,9,0.532
323,400,no_priors,no_fit,char,40,SNJ,25,10,0.579
324,400,no_priors,no_fit,char,40,SNJ,26,0,0.664
325,400,no_priors,no_fit,char,40,SNJ,26,1,0.815
326,400,no_priors,no_fit,char,40,SNJ,26,2,0.934
327,400,no_priors,no_fit,char,40,SNJ,26,3,0.874
328,400,no_priors,no_fit,char,40,SNJ,26,4,0.59
329,400,no_priors,no_fit,char,40,SNJ,26,5,0.602
330,400,no_priors,no_fit,char,40,SNJ,26,6,0.478
331,400,no_priors,no_fit,char,40,SNJ,26,7,0.488
332,400,no_priors,no_fit,char,40,SNJ,26,8,0.474
333,400,no_priors,no_fit,char,40,SNJ,26,9,0.413
334,400,no_priors,no_fit,char,40,SNJ,26,10,0.356
335,400,no_priors,no_fit,char,40,SNJ,27,0,0.829
336,400,no_priors,no_fit,char,40,SNJ,27,1,0.371
337,400,no_priors,no_fit,char,40,SNJ,27,2,0.676
338,400,no_priors,no_fit,char,40,SNJ,27,3,0.708
339,400,no_priors,no_fit,char,40,SNJ,27,4,0.56
