,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
397,400,no_priors,no_fit,char,40,SNJ,31,10,0.532
398,400,no_priors,no_fit,char,40,SNJ,31,11,0.637
399,400,no_priors,no_fit,char,40,SNJ,31,12,0.424
400,400,no_priors,no_fit,char,40,SNJ,31,13,0.772
401,400,no_priors,no_fit,char,40,SNJ,32,0,1.0
402,400,no_priors,no_fit,char,40,SNJ,32,1,0.557
403,400,no_priors,no_fit,char,40,SNJ,32,2,0.699
404,400,no_priors,no_fit,char,40,SNJ,32,3,0.995
405,400,no_priors,no_fit,char,40,SNJ,32,4,0.993
406,400,no_priors,no_fit,char,40,SNJ,32,5,0.945
407,400,no_priors,no_fit,char,40,SNJ,32,6,0.666
408,400,no_priors,no_fit,char,40,SNJ,32,7,0.756
409,400,no_priors,no_fit,char,40,SNJ,32,8,0.781
410,400,no_priors,no_fit,char,40,SNJ,32,9,0.828
411,400,no_priors,no_fit,char,40,SNJ,32,10,0.926
412,400,no_priors,no_fit,char,40,SNJ,32,11,0.674
413,400,no_priors,no_fit,char,40,SNJ,32,12,0.877
414,400,no_priors,no_fit,char,40,SNJ,33,0,0.941
415,400,no_priors,no_fit,char,40,SNJ,33,1,0.932
416,400,no_priors,no_fit,char,40,SNJ,33,2,0.488
417,400,no_priors,no_fit,char,40,SNJ,33,3,0.426
418,400,no_priors,no_fit,char,40,SNJ,33,4,0.701
419,400,no_priors,no_fit,char,40,SNJ,33,5,0.943
420,400,no_priors,no_fit,char,40,SNJ,33,6,0.615
421,400,no_priors,no_fit,char,40,SNJ,33,7,0.596
422,400,no_priors,no_fit,char,40,SNJ,33,8,0.484
423,400,no_priors,no_fit,char,40,SNJ,33,9,0.561
424,400,no_priors,no_fit,char,40,SNJ,33,10,0.765
425,400,no_priors,no_fit,char,40,SNJ,33,11,0.717
426,400,no_priors,no_fit,char,40,SNJ,33,12,0.857
427,400,no_priors,no_fit,char,40,SNJ,34,0,1.0
428,400,no_priors,no_fit,char,40,SNJ,34,1,0.979
429,400,no_priors,no_fit,char,40,SNJ,34,2,0.566
430,400,no_priors,no_fit,char,40,SNJ,34,3,0.569
431,400,no_priors,no_fit,char,40,SNJ,34,4,0.934
432,400,no_priors,no_fit,char,40,SNJ,34,5,0.858
433,400,no_priors,no_fit,char,40,SNJ,34,6,0.571
434,400,no_priors,no_fit,char,40,SNJ,34,7,0.689
435,400,no_priors,no_fit,char,40,SNJ,34,8,0.83
436,400,no_priors,no_fit,char,40,SNJ,34,9,0.949
437,400,no_priors,no_fit,char,40,SNJ,34,10,0.713
438,400,no_priors,no_fit,char,40,SNJ,34,11,0.802
439,400,no_priors,no_fit,char,40,SNJ,34,12,0.787
440,400,no_priors,no_fit,char,40,SNJ,35,0,1.0
441,400,no_priors,no_fit,char,40,SNJ,35,1,0.906
442,400,no_priors,no_fit,char,40,SNJ,35,2,0.907
443,400,no_priors,no_fit,char,40,SNJ,35,3,0.884
